Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365>2.5,B365<2.5,Avg>2.5,Avg<2.5
SWE1,29/09/2024,Kalmar,Elfsborg,1,3,A,1.80,2.00,1.80,2.00
SWE1,29/09/2024,Malmo FF,Mjallby,2,0,H,1.80,2.00,1.80,2.00
SWE1,30/09/2024,Brommapojkarna,Vasteras SK,2,1,H,1.80,2.00,1.80,2.00
SWE1,30/09/2024,Goteborg,GAIS,2,0,H,1.80,2.00,1.80,2.00
SWE1,03/10/2024,Norrkoping,Sirius,0,2,A,1.80,2.00,1.80,2.00
SWE1,05/10/2024,Hammarby,Halmstad,1,0,H,1.80,2.00,1.80,2.00
SWE1,05/10/2024,Mjallby,Vasteras SK,2,1,H,1.80,2.00,1.80,2.00
SWE1,05/10/2024,Brommapojkarna,GAIS,2,0,H,1.80,2.00,1.80,2.00
SWE1,06/10/2024,AIK,Hacken,0,2,A,1.80,2.00,1.80,2.00
SWE1,06/10/2024,Djurgarden,Kalmar,1,1,D,1.80,2.00,1.80,2.00
SWE1,06/10/2024,Malmo FF,Varnamo,1,1,D,1.80,2.00,1.80,2.00
SWE1,06/10/2024,Norrkoping,Goteborg,0,2,A,1.80,2.00,1.80,2.00
SWE1,06/10/2024,Sirius,Elfsborg,4,1,H,1.80,2.00,1.80,2.00
SWE1,19/10/2024,Elfsborg,Hacken,1,3,A,1.80,2.00,1.80,2.00
SWE1,19/10/2024,Vasteras SK,Malmo FF,1,1,D,1.80,2.00,1.80,2.00
SWE1,19/10/2024,Halmstad,Sirius,3,1,H,1.80,2.00,1.80,2.00
SWE1,20/10/2024,Kalmar,Mjallby,0,3,A,1.80,2.00,1.80,2.00
SWE1,20/10/2024,GAIS,Varnamo,0,0,D,1.80,2.00,1.80,2.00
SWE1,21/10/2024,Hammarby,Djurgarden,2,0,H,1.80,2.00,1.80,2.00
SWE1,21/10/2024,Norrkoping,Brommapojkarna,1,1,D,1.80,2.00,1.80,2.00
SWE1,21/10/2024,Goteborg,AIK,1,2,A,1.80,2.00,1.80,2.00
SWE1,26/10/2024,Mjallby,GAIS,1,1,D,1.80,2.00,1.80,2.00
SWE1,26/10/2024,Sirius,Hammarby,0,3,A,1.80,2.00,1.80,2.00
SWE1,26/10/2024,Brommapojkarna,Kalmar,1,2,A,1.80,2.00,1.80,2.00
SWE1,27/10/2024,AIK,Elfsborg,2,1,H,1.80,2.00,1.80,2.00
SWE1,27/10/2024,Varnamo,Norrkoping,1,2,A,1.80,2.00,1.80,2.00
SWE1,27/10/2024,Hacken,Halmstad,0,1,A,1.80,2.00,1.80,2.00
SWE1,28/10/2024,Djurgarden,Vasteras SK,2,1,H,1.80,2.00,1.80,2.00
SWE1,28/10/2024,Malmo FF,Goteborg,2,1,H,1.80,2.00,1.80,2.00
SWE1,02/11/2024,Elfsborg,Vasteras SK,1,0,H,1.80,2.00,1.80,2.00
SWE1,02/11/2024,Hammarby,Malmo FF,2,2,D,1.80,2.00,1.80,2.00
SWE1,02/11/2024,Goteborg,Kalmar,1,1,D,1.80,2.00,1.80,2.00
SWE1,03/11/2024,Brommapojkarna,Varnamo,0,1,A,1.80,2.00,1.80,2.00
SWE1,03/11/2024,Hacken,GAIS,1,2,A,1.80,2.00,1.80,2.00
SWE1,03/11/2024,Halmstad,Djurgarden,1,0,H,1.80,2.00,1.80,2.00
SWE1,03/11/2024,Sirius,Mjallby,1,1,D,1.80,2.00,1.80,2.00
SWE1,04/11/2024,Norrkoping,AIK,1,0,H,1.80,2.00,1.80,2.00
SWE1,10/11/2024,AIK,Halmstad,5,1,H,1.80,2.00,1.80,2.00
SWE1,10/11/2024,Djurgarden,Norrkoping,3,1,H,1.80,2.00,1.80,2.00
SWE1,10/11/2024,GAIS,Sirius,2,1,H,1.80,2.00,1.80,2.00
SWE1,10/11/2024,Kalmar,Hacken,1,0,H,1.80,2.00,1.80,2.00
SWE1,10/11/2024,Malmo FF,Brommapojkarna,2,1,H,1.80,2.00,1.80,2.00
SWE1,10/11/2024,Mjallby,Goteborg,1,0,H,1.80,2.00,1.80,2.00
SWE1,10/11/2024,Varnamo,Elfsborg,0,0,D,1.80,2.00,1.80,2.00
SWE1,10/11/2024,Vasteras SK,Hammarby,1,0,H,1.80,2.00,1.80,2.00
SWE1,21/11/2024,Landskrona,Varnamo,2,2,D,1.80,2.00,1.80,2.00
SWE1,24/11/2024,Varnamo,Landskrona,1,0,H,1.80,2.00,1.80,2.00
SWE1,29/03/2025,Djurgarden,Malmo FF,0,1,A,1.80,2.00,1.80,2.00
SWE1,29/03/2025,Hacken,Brommapojkarna,2,0,H,1.80,2.00,1.80,2.00
SWE1,30/03/2025,Elfsborg,Mjallby,2,2,D,1.80,2.00,1.80,2.00
SWE1,30/03/2025,Hammarby,Goteborg,4,0,H,1.80,2.00,1.80,2.00
SWE1,30/03/2025,Halmstad,Degerfors,0,5,A,1.80,2.00,1.80,2.00
SWE1,30/03/2025,Norrkoping,Oster,4,3,H,1.80,2.00,1.80,2.00
SWE1,31/03/2025,Varnamo,Sirius,1,2,A,1.80,2.00,1.80,2.00
SWE1,31/03/2025,GAIS,AIK,0,1,A,1.80,2.00,1.80,2.00
SWE1,05/04/2025,Goteborg,Halmstad,1,0,H,1.80,2.00,1.80,2.00
SWE1,05/04/2025,Sirius,Djurgarden,0,1,A,1.80,2.00,1.80,2.00
SWE1,05/04/2025,Oster,Hacken,2,0,H,1.80,2.00,1.80,2.00
SWE1,06/04/2025,AIK,Norrkoping,4,3,H,1.80,2.00,1.80,2.00
SWE1,06/04/2025,Brommapojkarna,Hammarby,0,2,A,1.80,2.00,1.80,2.00
SWE1,06/04/2025,Degerfors,Varnamo,1,0,H,1.80,2.00,1.80,2.00
SWE1,06/04/2025,Mjallby,GAIS,1,1,D,1.80,2.00,1.80,2.00
SWE1,07/04/2025,Malmo FF,Elfsborg,2,1,H,1.80,2.00,1.80,2.00
SWE1,12/04/2025,Hacken,Mjallby,0,3,A,1.80,2.00,1.80,2.00
SWE1,12/04/2025,Elfsborg,Norrkoping,2,0,H,1.80,2.00,1.80,2.00
SWE1,13/04/2025,Hammarby,Djurgarden,2,0,H,1.80,2.00,1.80,2.00
SWE1,13/04/2025,Varnamo,Goteborg,0,1,A,1.80,2.00,1.80,2.00
SWE1,13/04/2025,GAIS,Degerfors,2,0,H,1.80,2.00,1.80,2.00
SWE1,13/04/2025,Sirius,Brommapojkarna,0,3,A,1.80,2.00,1.80,2.00
SWE1,14/04/2025,Halmstad,Oster,1,0,H,1.80,2.00,1.80,2.00
SWE1,14/04/2025,AIK,Malmo FF,0,0,D,1.80,2.00,1.80,2.00
SWE1,18/04/2025,Malmo FF,Sirius,1,1,D,1.80,2.00,1.80,2.00
SWE1,18/04/2025,Mjallby,Hammarby,3,1,H,1.80,2.00,1.80,2.00
SWE1,19/04/2025,Degerfors,Elfsborg,0,1,A,1.80,2.00,1.80,2.00
SWE1,19/04/2025,Norrkoping,Halmstad,3,0,H,1.80,2.00,1.80,2.00
SWE1,20/04/2025,Brommapojkarna,Varnamo,3,2,H,1.80,2.00,1.80,2.00
SWE1,20/04/2025,Oster,AIK,0,1,A,1.80,2.00,1.80,2.00
SWE1,20/04/2025,Goteborg,Hacken,2,3,A,1.80,2.00,1.80,2.00
SWE1,21/04/2025,Djurgarden,GAIS,0,0,D,1.80,2.00,1.80,2.00
SWE1,23/04/2025,Elfsborg,Sirius,4,3,H,1.80,2.00,1.80,2.00
SWE1,23/04/2025,Hacken,Degerfors,3,4,A,1.80,2.00,1.80,2.00
SWE1,23/04/2025,Halmstad,Mjallby,1,3,A,1.80,2.00,1.80,2.00
SWE1,23/04/2025,Hammarby,Malmo FF,2,0,H,1.80,2.00,1.80,2.00
SWE1,24/04/2025,Djurgarden,Oster,1,0,H,1.80,2.00,1.80,2.00
SWE1,24/04/2025,GAIS,Brommapojkarna,1,1,D,1.80,2.00,1.80,2.00
SWE1,24/04/2025,Norrkoping,Goteborg,2,3,A,1.80,2.00,1.80,2.00
SWE1,24/04/2025,Varnamo,AIK,1,2,A,1.80,2.00,1.80,2.00
SWE1,27/04/2025,Hacken,Hammarby,1,1,D,1.80,2.00,1.80,2.00
SWE1,27/04/2025,Mjallby,Degerfors,4,1,H,1.80,2.00,1.80,2.00
SWE1,27/04/2025,AIK,Elfsborg,2,0,H,1.80,2.00,1.80,2.00
SWE1,27/04/2025,Sirius,Halmstad,1,1,D,1.80,2.00,1.80,2.00
SWE1,27/04/2025,Varnamo,Norrkoping,1,3,A,1.80,2.00,1.80,2.00
SWE1,28/04/2025,Goteborg,GAIS,1,1,D,1.80,2.00,1.80,2.00
SWE1,29/04/2025,Malmo FF,Oster,2,0,H,1.80,2.00,1.80,2.00
SWE1,03/05/2025,Degerfors,Sirius,1,1,D,1.80,2.00,1.80,2.00
SWE1,03/05/2025,Halmstad,Varnamo,4,2,H,1.80,2.00,1.80,2.00
SWE1,04/05/2025,Djurgarden,AIK,1,1,D,1.80,2.00,1.80,2.00
SWE1,04/05/2025,Norrkoping,Hacken,0,2,A,1.80,2.00,1.80,2.00
SWE1,04/05/2025,Mjallby,Goteborg,1,0,H,1.80,2.00,1.80,2.00
SWE1,04/05/2025,Oster,Hammarby,0,3,A,1.80,2.00,1.80,2.00
SWE1,05/05/2025,Malmo FF,Brommapojkarna,1,2,A,1.80,2.00,1.80,2.00
SWE1,05/05/2025,Elfsborg,GAIS,2,0,H,1.80,2.00,1.80,2.00
SWE1,10/05/2025,Brommapojkarna,Halmstad,0,1,A,1.80,2.00,1.80,2.00
SWE1,10/05/2025,GAIS,Varnamo,1,1,D,1.80,2.00,1.80,2.00
SWE1,10/05/2025,Sirius,Hacken,2,0,H,1.80,2.00,1.80,2.00
SWE1,11/05/2025,AIK,Mjallby,2,1,H,1.80,2.00,1.80,2.00
SWE1,11/05/2025,Hammarby,Norrkoping,1,1,D,1.80,2.00,1.80,2.00
SWE1,11/05/2025,Degerfors,Malmo FF,1,4,A,1.80,2.00,1.80,2.00
SWE1,11/05/2025,Oster,Elfsborg,0,1,A,1.80,2.00,1.80,2.00
SWE1,12/05/2025,Goteborg,Djurgarden,1,2,A,1.80,2.00,1.80,2.00
SWE1,14/05/2025,Hacken,AIK,3,3,D,1.80,2.00,1.80,2.00
SWE1,14/05/2025,Halmstad,GAIS,1,3,A,1.80,2.00,1.80,2.00
SWE1,14/05/2025,Hammarby,Sirius,3,2,H,1.80,2.00,1.80,2.00
SWE1,15/05/2025,Djurgarden,Mjallby,1,3,A,1.80,2.00,1.80,2.00
SWE1,15/05/2025,Elfsborg,Brommapojkarna,4,3,H,1.80,2.00,1.80,2.00
SWE1,15/05/2025,Goteborg,Oster,0,1,A,1.80,2.00,1.80,2.00
SWE1,15/05/2025,Norrkoping,Degerfors,1,2,A,1.80,2.00,1.80,2.00
SWE1,15/05/2025,Varnamo,Malmo FF,2,2,D,1.80,2.00,1.80,2.00
SWE1,18/05/2025,AIK,Hammarby,0,0,D,1.80,2.00,1.80,2.00
SWE1,18/05/2025,Hacken,Varnamo,2,0,H,1.80,2.00,1.80,2.00
SWE1,18/05/2025,Malmo FF,Halmstad,3,0,H,1.80,2.00,1.80,2.00
SWE1,18/05/2025,Oster,GAIS,1,1,D,1.80,2.00,1.80,2.00
SWE1,19/05/2025,Degerfors,Goteborg,1,3,A,1.80,2.00,1.80,2.00
SWE1,19/05/2025,Mjallby,Brommapojkarna,1,0,H,1.80,2.00,1.80,2.00
SWE1,19/05/2025,Sirius,Norrkoping,1,2,A,1.80,2.00,1.80,2.00
SWE1,19/05/2025,Elfsborg,Djurgarden,4,0,H,1.80,2.00,1.80,2.00
SWE1,22/05/2025,Hammarby,Mjallby,1,2,A,1.80,2.00,1.80,2.00
SWE1,22/05/2025,Malmo FF,AIK,0,0,D,1.80,2.00,1.80,2.00
SWE1,24/05/2025,Varnamo,Oster,1,1,D,1.80,2.00,1.80,2.00
SWE1,24/05/2025,GAIS,Sirius,2,1,H,1.80,2.00,1.80,2.00
SWE1,25/05/2025,Goteborg,Malmo FF,1,0,H,1.80,2.00,1.80,2.00
SWE1,25/05/2025,Halmstad,Elfsborg,1,4,A,1.80,2.00,1.80,2.00
SWE1,25/05/2025,Brommapojkarna,AIK,0,1,A,1.80,2.00,1.80,2.00
SWE1,25/05/2025,Djurgarden,Hacken,1,1,D,1.80,2.00,1.80,2.00
SWE1,26/05/2025,Norrkoping,Mjallby,1,1,D,1.80,2.00,1.80,2.00
SWE1,26/05/2025,Hammarby,Degerfors,1,0,H,1.80,2.00,1.80,2.00
SWE1,29/05/2025,Brommapojkarna,Djurgarden,0,1,A,1.80,2.00,1.80,2.00
SWE1,31/05/2025,Degerfors,Oster,1,2,A,1.80,2.00,1.80,2.00
SWE1,31/05/2025,Elfsborg,Hammarby,0,2,A,1.80,2.00,1.80,2.00
SWE1,31/05/2025,Norrkoping,GAIS,0,3,A,1.80,2.00,1.80,2.00
SWE1,01/06/2025,Brommapojkarna,Goteborg,1,3,A,1.80,2.00,1.80,2.00
SWE1,01/06/2025,Halmstad,Djurgarden,1,0,H,1.80,2.00,1.80,2.00
SWE1,01/06/2025,Malmo FF,Hacken,3,0,H,1.80,2.00,1.80,2.00
SWE1,01/06/2025,Mjallby,Varnamo,2,0,H,1.80,2.00,1.80,2.00
SWE1,01/06/2025,Sirius,AIK,3,1,H,1.80,2.00,1.80,2.00
SWE1,28/06/2025,Hammarby,Halmstad,2,0,H,1.80,2.00,1.80,2.00
SWE1,28/06/2025,Oster,Sirius,2,2,D,1.80,2.00,1.80,2.00
SWE1,29/06/2025,AIK,Goteborg,3,0,H,1.80,2.00,1.80,2.00
SWE1,29/06/2025,Degerfors,Brommapojkarna,0,3,A,1.80,2.00,1.80,2.00
SWE1,29/06/2025,Hacken,GAIS,1,3,A,1.80,2.00,1.80,2.00
SWE1,29/06/2025,Varnamo,Elfsborg,0,0,D,1.80,2.00,1.80,2.00
SWE1,30/06/2025,Djurgarden,Norrkoping,1,1,D,1.80,2.00,1.80,2.00
SWE1,30/06/2025,Mjallby,Malmo FF,1,1,D,1.80,2.00,1.80,2.00
SWE1,05/07/2025,GAIS,Malmo FF,0,0,D,1.80,2.00,1.80,2.00
SWE1,05/07/2025,Oster,Mjallby,0,1,A,1.80,2.00,1.80,2.00
SWE1,05/07/2025,Hammarby,Varnamo,1,0,H,1.80,2.00,1.80,2.00
SWE1,06/07/2025,Goteborg,Sirius,3,1,H,1.80,2.00,1.80,2.00
SWE1,06/07/2025,Halmstad,AIK,2,0,H,1.80,2.00,1.80,2.00
SWE1,06/07/2025,Djurgarden,Degerfors,5,1,H,1.80,2.00,1.80,2.00
SWE1,06/07/2025,Elfsborg,Hacken,0,2,A,1.80,2.00,1.80,2.00
SWE1,07/07/2025,Norrkoping,Brommapojkarna,0,1,A,1.80,2.00,1.80,2.00
SWE1,12/07/2025,Goteborg,Elfsborg,1,2,A,1.80,2.00,1.80,2.00
SWE1,12/07/2025,Malmo FF,Norrkoping,3,1,H,1.80,2.00,1.80,2.00
SWE1,13/07/2025,Brommapojkarna,Oster,2,0,H,1.80,2.00,1.80,2.00
SWE1,13/07/2025,GAIS,Hammarby,3,2,H,1.80,2.00,1.80,2.00
SWE1,13/07/2025,AIK,Degerfors,3,0,H,1.80,2.00,1.80,2.00
SWE1,13/07/2025,Varnamo,Djurgarden,1,0,H,1.80,2.00,1.80,2.00
SWE1,13/07/2025,Hacken,Halmstad,4,1,H,1.80,2.00,1.80,2.00
SWE1,14/07/2025,Sirius,Mjallby,1,2,A,1.80,2.00,1.80,2.00
SWE1,19/07/2025,Djurgarden,Elfsborg,1,0,H,1.80,2.00,1.80,2.00
SWE1,19/07/2025,Oster,Malmo FF,0,2,A,1.80,2.00,1.80,2.00
SWE1,19/07/2025,Degerfors,GAIS,0,3,A,1.80,2.00,1.80,2.00
SWE1,20/07/2025,Mjallby,AIK,2,0,H,1.80,2.00,1.80,2.00
SWE1,20/07/2025,Sirius,Goteborg,0,1,A,1.80,2.00,1.80,2.00
SWE1,20/07/2025,Halmstad,Hacken,0,0,D,1.80,2.00,1.80,2.00
SWE1,20/07/2025,Hammarby,Brommapojkarna,3,2,H,1.80,2.00,1.80,2.00
SWE1,21/07/2025,Norrkoping,Varnamo,3,1,H,1.80,2.00,1.80,2.00
SWE1,26/07/2025,Brommapojkarna,Malmo FF,2,3,A,1.80,2.00,1.80,2.00
SWE1,26/07/2025,GAIS,Halmstad,3,0,H,1.80,2.00,1.80,2.00
SWE1,26/07/2025,Degerfors,Norrkoping,0,0,D,1.80,2.00,1.80,2.00
SWE1,27/07/2025,AIK,Oster,0,0,D,1.80,2.00,1.80,2.00
SWE1,27/07/2025,Hacken,Djurgarden,1,6,A,1.80,2.00,1.80,2.00
SWE1,27/07/2025,Mjallby,Sirius,2,1,H,1.80,2.00,1.80,2.00
SWE1,27/07/2025,Varnamo,Hammarby,2,3,A,1.80,2.00,1.80,2.00
SWE1,28/07/2025,Elfsborg,Goteborg,4,3,H,1.80,2.00,1.80,2.00
SWE1,02/08/2025,Brommapojkarna,Norrkoping,6,4,H,1.80,2.00,1.80,2.00
SWE1,02/08/2025,Varnamo,GAIS,2,2,D,1.80,2.00,1.80,2.00
SWE1,03/08/2025,Djurgarden,Halmstad,1,1,D,1.80,2.00,1.80,2.00
SWE1,03/08/2025,Hacken,Elfsborg,1,2,A,1.80,2.00,1.80,2.00
SWE1,03/08/2025,Sirius,Oster,1,1,D,1.80,2.00,1.80,2.00
SWE1,04/08/2025,Goteborg,Degerfors,3,0,H,1.80,2.00,1.80,2.00
SWE1,09/08/2025,Malmo FF,Mjallby,1,3,A,1.80,2.00,1.80,2.00
SWE1,09/08/2025,Halmstad,Sirius,0,1,A,1.80,2.00,1.80,2.00
SWE1,10/08/2025,AIK,Djurgarden,0,0,D,1.80,2.00,1.80,2.00
SWE1,10/08/2025,Degerfors,Hacken,0,0,D,1.80,2.00,1.80,2.00
SWE1,10/08/2025,Norrkoping,Hammarby,0,2,A,1.80,2.00,1.80,2.00
SWE1,10/08/2025,Oster,Brommapojkarna,1,1,D,1.80,2.00,1.80,2.00
SWE1,11/08/2025,Elfsborg,Varnamo,2,2,D,1.80,2.00,1.80,2.00
SWE1,11/08/2025,GAIS,Goteborg,0,1,A,1.80,2.00,1.80,2.00
SWE1,16/08/2025,Halmstad,Malmo FF,0,4,A,1.80,2.00,1.80,2.00
SWE1,16/08/2025,Norrkoping,Elfsborg,2,1,H,1.80,2.00,1.80,2.00
SWE1,17/08/2025,Brommapojkarna,Sirius,2,4,A,1.80,2.00,1.80,2.00
SWE1,17/08/2025,Goteborg,AIK,2,1,H,1.80,2.00,1.80,2.00
SWE1,17/08/2025,Hacken,Oster,0,2,A,1.80,2.00,1.80,2.00
SWE1,17/08/2025,Hammarby,GAIS,1,2,A,1.80,2.00,1.80,2.00
SWE1,17/08/2025,Mjallby,Djurgarden,1,1,D,1.80,2.00,1.80,2.00
SWE1,18/08/2025,Varnamo,Degerfors,3,2,H,1.80,2.00,1.80,2.00
SWE1,24/08/2025,Djurgarden,Brommapojkarna,1,0,H,1.80,2.00,1.80,2.00
SWE1,24/08/2025,Sirius,Hammarby,3,1,H,1.80,2.00,1.80,2.00
SWE1,24/08/2025,Degerfors,AIK,0,1,A,1.80,2.00,1.80,2.00
SWE1,24/08/2025,Elfsborg,Halmstad,1,2,A,1.80,2.00,1.80,2.00
SWE1,24/08/2025,Malmo FF,Goteborg,0,0,D,1.80,2.00,1.80,2.00
SWE1,24/08/2025,Varnamo,Hacken,1,5,A,1.80,2.00,1.80,2.00
SWE1,25/08/2025,GAIS,Mjallby,0,2,A,1.80,2.00,1.80,2.00
SWE1,25/08/2025,Oster,Norrkoping,1,2,A,1.80,2.00,1.80,2.00
SWE1,30/08/2025,Brommapojkarna,Elfsborg,3,0,H,1.80,2.00,1.80,2.00
SWE1,30/08/2025,Goteborg,Varnamo,1,0,H,1.80,2.00,1.80,2.00
SWE1,30/08/2025,Mjallby,Halmstad,1,0,H,1.80,2.00,1.80,2.00
SWE1,31/08/2025,AIK,Sirius,2,1,H,1.80,2.00,1.80,2.00
SWE1,31/08/2025,Malmo FF,Degerfors,1,1,D,1.80,2.00,1.80,2.00
SWE1,31/08/2025,Norrkoping,Djurgarden,0,4,A,1.80,2.00,1.80,2.00
SWE1,31/08/2025,GAIS,Hacken,2,1,H,1.80,2.00,1.80,2.00
SWE1,31/08/2025,Hammarby,Oster,4,0,H,1.80,2.00,1.80,2.00
SWE1,13/09/2025,Degerfors,Mjallby,0,1,A,1.80,2.00,1.80,2.00
SWE1,13/09/2025,Halmstad,Norrkoping,1,1,D,1.80,2.00,1.80,2.00
SWE1,14/09/2025,Djurgarden,Hammarby,3,3,D,1.80,2.00,1.80,2.00
SWE1,14/09/2025,Oster,Varnamo,4,3,H,1.80,2.00,1.80,2.00
SWE1,14/09/2025,Elfsborg,Malmo FF,2,2,D,1.80,2.00,1.80,2.00
SWE1,14/09/2025,Sirius,GAIS,3,0,H,1.80,2.00,1.80,2.00
SWE1,15/09/2025,AIK,Brommapojkarna,2,1,H,1.80,2.00,1.80,2.00
SWE1,15/09/2025,Hacken,Goteborg,1,2,A,1.80,2.00,1.80,2.00
SWE1,20/09/2025,GAIS,Elfsborg,2,0,H,1.80,2.00,1.80,2.00
SWE1,20/09/2025,Malmo FF,Djurgarden,0,1,A,1.80,2.00,1.80,2.00
SWE1,20/09/2025,Mjallby,Oster,1,1,D,1.80,2.00,1.80,2.00
SWE1,21/09/2025,Goteborg,Brommapojkarna,0,1,A,1.80,2.00,1.80,2.00
SWE1,21/09/2025,Hammarby,Hacken,4,0,H,1.80,2.00,1.80,2.00
SWE1,21/09/2025,Sirius,Degerfors,1,3,A,1.80,2.00,1.80,2.00
SWE1,22/09/2025,Varnamo,Halmstad,1,2,A,1.80,2.00,1.80,2.00
SWE1,22/09/2025,Norrkoping,AIK,3,1,H,1.80,2.00,1.80,2.00
SWE1,27/09/2025,Elfsborg,Degerfors,1,2,A,1.80,2.00,1.80,2.00
SWE1,27/09/2025,Hacken,Norrkoping,2,0,H,1.80,2.00,1.80,2.00
SWE1,28/09/2025,Brommapojkarna,Mjallby,0,1,A,1.80,2.00,1.80,2.00
SWE1,28/09/2025,Halmstad,Hammarby,1,0,H,1.80,2.00,1.80,2.00
SWE1,28/09/2025,AIK,GAIS,1,1,D,1.80,2.00,1.80,2.00
SWE1,28/09/2025,Malmo FF,Varnamo,3,2,H,1.80,2.00,1.80,2.00
SWE1,29/09/2025,Djurgarden,Sirius,8,2,H,1.80,2.00,1.80,2.00
SWE1,29/09/2025,Oster,Goteborg,0,2,A,1.80,2.00,1.80,2.00
SWE1,04/10/2025,Degerfors,Djurgarden,1,1,D,1.80,2.00,1.80,2.00
SWE1,04/10/2025,Mjallby,Elfsborg,2,0,H,1.80,2.00,1.80,2.00
SWE1,04/10/2025,Oster,Halmstad,3,0,H,1.80,2.00,1.80,2.00
SWE1,04/10/2025,GAIS,Norrkoping,2,1,H,1.80,2.00,1.80,2.00
SWE1,05/10/2025,AIK,Varnamo,2,3,A,1.80,2.00,1.80,2.00
SWE1,05/10/2025,Goteborg,Hammarby,1,2,A,1.80,2.00,1.80,2.00
SWE1,05/10/2025,Brommapojkarna,Hacken,1,3,A,1.80,2.00,1.80,2.00
SWE1,05/10/2025,Sirius,Malmo FF,5,1,H,1.80,2.00,1.80,2.00
SWE1,18/10/2025,Norrkoping,Malmo FF,0,2,A,1.80,2.00,1.80,2.00
SWE1,18/10/2025,Hacken,Sirius,1,1,D,1.80,2.00,1.80,2.00
SWE1,19/10/2025,GAIS,Djurgarden,3,2,H,1.80,2.00,1.80,2.00
SWE1,19/10/2025,Hammarby,AIK,2,1,H,1.80,2.00,1.80,2.00
SWE1,19/10/2025,Elfsborg,Oster,5,1,H,1.80,2.00,1.80,2.00
SWE1,19/10/2025,Varnamo,Brommapojkarna,1,1,D,1.80,2.00,1.80,2.00
SWE1,20/10/2025,Degerfors,Halmstad,0,1,A,1.80,2.00,1.80,2.00
SWE1,20/10/2025,Goteborg,Mjallby,0,2,A,1.80,2.00,1.80,2.00
SWE1,25/10/2025,Djurgarden,Varnamo,6,2,H,1.80,2.00,1.80,2.00
SWE1,25/10/2025,Oster,Degerfors,1,2,A,1.80,2.00,1.80,2.00
SWE1,26/10/2025,Mjallby,Norrkoping,2,1,H,1.80,2.00,1.80,2.00
SWE1,26/10/2025,Sirius,Elfsborg,4,0,H,1.80,2.00,1.80,2.00
SWE1,26/10/2025,AIK,Hacken,2,2,D,1.80,2.00,1.80,2.00
SWE1,26/10/2025,Halmstad,Goteborg,0,3,A,1.80,2.00,1.80,2.00
SWE1,27/10/2025,Brommapojkarna,GAIS,0,2,A,1.80,2.00,1.80,2.00
SWE1,27/10/2025,Malmo FF,Hammarby,1,3,A,1.80,2.00,1.80,2.00
SWE1,01/11/2025,Hacken,Malmo FF,1,1,D,1.80,2.00,1.80,2.00
SWE1,01/11/2025,Norrkoping,Sirius,1,2,A,1.80,2.00,1.80,2.00
SWE1,02/11/2025,Elfsborg,AIK,0,3,A,1.80,2.00,1.80,2.00
SWE1,02/11/2025,Halmstad,Brommapojkarna,0,0,D,1.80,2.00,1.80,2.00
SWE1,02/11/2025,Djurgarden,Goteborg,0,0,D,1.80,2.00,1.80,2.00
SWE1,02/11/2025,GAIS,Oster,1,1,D,1.80,2.00,1.80,2.00
SWE1,03/11/2025,Degerfors,Hammarby,1,1,D,1.80,2.00,1.80,2.00
SWE1,03/11/2025,Varnamo,Mjallby,0,5,A,1.80,2.00,1.80,2.00
SWE1,09/11/2025,AIK,Halmstad,0,2,A,1.80,2.00,1.80,2.00
SWE1,09/11/2025,Brommapojkarna,Degerfors,1,3,A,1.80,2.00,1.80,2.00
SWE1,09/11/2025,Goteborg,Norrkoping,2,0,H,1.80,2.00,1.80,2.00
SWE1,09/11/2025,Hammarby,Elfsborg,3,0,H,1.80,2.00,1.80,2.00
SWE1,09/11/2025,Malmo FF,GAIS,2,1,H,1.80,2.00,1.80,2.00
SWE1,09/11/2025,Mjallby,Hacken,1,0,H,1.80,2.00,1.80,2.00
SWE1,09/11/2025,Oster,Djurgarden,1,3,A,1.80,2.00,1.80,2.00
SWE1,09/11/2025,Sirius,Varnamo,3,1,H,1.80,2.00,1.80,2.00
SWE1,04/04/2026,Degerfors,Sirius,0,3,A,1.80,2.00,1.80,2.00
SWE1,04/04/2026,Hammarby,Mjallby,3,0,H,1.80,2.00,1.80,2.00
SWE1,05/04/2026,AIK,Halmstad,2,1,H,1.80,2.00,1.80,2.00
SWE1,05/04/2026,Kalmar,Vasteras SK,0,1,A,1.80,2.00,1.80,2.00
SWE1,05/04/2026,Orgryte,Malmo FF,1,1,D,1.80,2.00,1.80,2.00
SWE1,06/04/2026,Elfsborg,Goteborg,2,0,H,1.80,2.00,1.80,2.00
SWE1,06/04/2026,Hacken,Brommapojkarna,2,2,D,1.80,2.00,1.80,2.00
SWE1,06/04/2026,GAIS,Djurgarden,0,1,A,1.80,2.00,1.80,2.00
SWE1,11/04/2026,Goteborg,Hacken,0,2,A,1.80,2.00,1.80,2.00
SWE1,11/04/2026,Mjallby,Orgryte,0,2,A,1.80,2.00,1.80,2.00
SWE1,11/04/2026,Vasteras SK,Elfsborg,2,2,D,1.80,2.00,1.80,2.00
SWE1,12/04/2026,Djurgarden,Kalmar,3,2,H,1.80,2.00,1.80,2.00
SWE1,12/04/2026,Halmstad,Degerfors,0,3,A,1.80,2.00,1.80,2.00
SWE1,12/04/2026,Malmo FF,GAIS,3,1,H,1.80,2.00,1.80,2.00
SWE1,13/04/2026,Brommapojkarna,AIK,2,2,D,1.80,2.00,1.80,2.00
